seed,seed_set,mode,policy,completion_rule,shortfall_bps,completion_rate,terminal_penalty_bps,forced_terminal_cost_bps,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,route_share_A,route_share_B,wait_share
40400,fresh,DynamicDuopoly,lookahead,standard,120.5184,0.999842,0.0315,0.0000,34.9136,8.8000,45.9115,30.8618,0.3938,0.6062,0.6000
40401,fresh,DynamicDuopoly,twap,standard,122.4848,0.999704,0.0592,0.0000,42.8423,20.0000,51.2867,8.2967,0.5630,0.4370,0.0000
40401,fresh,DynamicDuopoly,fee_aware_twap,standard,122.4848,0.999704,0.0592,0.0000,42.8423,20.0000,51.2867,8.2967,0.5630,0.4370,0.0000
40401,fresh,DynamicDuopoly,lookahead,standard,101.3267,0.999805,0.0389,0.0000,38.6317,8.0000,58.5776,-3.9216,0.5969,0.4031,0.6400
40402,fresh,DynamicDuopoly,twap,standard,120.0618,0.999704,0.0592,0.0000,43.1249,20.0000,51.8424,5.0352,0.5632,0.4368,0.0000
40402,fresh,DynamicDuopoly,fee_aware_twap,standard,120.0618,0.999704,0.0592,0.0000,43.1249,20.0000,51.8424,5.0352,0.5632,0.4368,0.0000
40402,fresh,DynamicDuopoly,lookahead,standard,89.5310,0.999766,0.0467,0.0000,40.1382,8.4000,59.3713,-18.4251,0.5407,0.4593,0.6400
40403,fresh,DynamicDuopoly,twap,standard,110.5282,0.999704,0.0592,0.0000,43.0606,20.0000,51.7154,-4.3070,0.4226,0.5774,0.0000
40403,fresh,DynamicDuopoly,fee_aware_twap,standard,110.5282,0.999704,0.0592,0.0000,43.0606,20.0000,51.7154,-4.3070,0.4226,0.5774,0.0000
40403,fresh,DynamicDuopoly,lookahead,standard,100.9178,0.999870,0.0259,0.0000,40.0786,8.4000,62.4035,-9.9903,0.5084,0.4916,0.6400
40404,fresh,DynamicDuopoly,twap,standard,115.5630,0.999704,0.0592,0.0000,40.7918,20.0000,47.3480,7.3641,0.4818,0.5182,0.0000
40404,fresh,DynamicDuopoly,fee_aware_twap,standard,115.5630,0.999704,0.0592,0.0000,40.7918,20.0000,47.3480,7.3641,0.4818,0.5182,0.0000
40404,fresh,DynamicDuopoly,lookahead,standard,111.3896,0.999741,0.0519,0.0000,36.6830,8.0000,55.7756,10.8791,0.6854,0.3146,0.6600
40405,fresh,DynamicDuopoly,twap,standard,108.4496,0.999704,0.0592,0.0000,42.0637,20.0000,49.8203,-3.4936,0.5741,0.4259,0.0000
40405,fresh,DynamicDuopoly,fee_aware_twap,standard,108.4496,0.999704,0.0592,0.0000,42.0637,20.0000,49.8203,-3.4936,0.5741,0.4259,0.0000
40405,fresh,DynamicDuopoly,lookahead,standard,88.8859,0.999737,0.0525,0.0000,39.6616,8.4000,56.7077,-15.9359,0.6139,0.3861,0.6200
40406,fresh,DynamicDuopoly,twap,standard,124.8462,0.999704,0.0592,0.0000,41.2613,20.0000,48.2100,15.3157,0.5380,0.4620,0.0000
40406,fresh,DynamicDuopoly,fee_aware_twap,standard,124.8462,0.999704,0.0592,0.0000,41.2613,20.0000,48.2100,15.3157,0.5380,0.4620,0.0000
40406,fresh,DynamicDuopoly,lookahead,standard,146.6992,0.999780,0.0439,0.0000,40.6551,6.8000,93.7967,5.4034,0.5739,0.4261,0.7400
40407,fresh,DynamicDuopoly,twap,standard,125.6679,0.999704,0.0592,0.0000,40.9044,20.0000,47.4786,17.2257,0.5756,0.4244,0.0000
40407,fresh,DynamicDuopoly,fee_aware_twap,standard,125.6679,0.999704,0.0592,0.0000,40.9044,20.0000,47.4786,17.2257,0.5756,0.4244,0.0000
40407,fresh,DynamicDuopoly,lookahead,standard,143.2088,0.999842,0.0315,0.0000,38.9392,8.8000,53.7841,41.6540,0.6363,0.3637,0.6000
40408,fresh,DynamicDuopoly,twap,standard,83.8343,0.999704,0.0592,0.0000,43.8434,20.0000,53.3848,-33.4531,0.4977,0.5023,0.0000
40408,fresh,DynamicDuopoly,fee_aware_twap,standard,83.8343,0.999704,0.0592,0.0000,43.8434,20.0000,53.3848,-33.4531,0.4977,0.5023,0.0000
40408,fresh,DynamicDuopoly,lookahead,standard,38.9486,0.999825,0.0350,0.0000,40.4231,8.4000,59.1757,-69.0852,0.6599,0.3401,0.6200
40409,fresh,DynamicDuopoly,twap,standard,124.3469,0.999704,0.0592,0.0000,39.0221,20.0000,43.7895,21.4761,0.5880,0.4120,0.0000
40409,fresh,DynamicDuopoly,fee_aware_twap,standard,124.3469,0.999704,0.0592,0.0000,39.0221,20.0000,43.7895,21.4761,0.5880,0.4120,0.0000
40409,fresh,DynamicDuopoly,lookahead,standard,120.9818,0.999787,0.0426,0.0000,35.2718,9.2000,45.9433,30.5242,0.5559,0.4441,0.5800
40410,fresh,DynamicDuopoly,twap,standard,111.8254,0.999704,0.0592,0.0000,41.3310,20.0000,48.3902,2.0451,0.5495,0.4505,0.0000
40410,fresh,DynamicDuopoly,fee_aware_twap,standard,111.8254,0.999704,0.0592,0.0000,41.3310,20.0000,48.3902,2.0451,0.5495,0.4505,0.0000
40410,fresh,DynamicDuopoly,lookahead,standard,90.2738,0.999842,0.0315,0.0000,38.6186,8.8000,53.2355,-10.4118,0.4443,0.5557,0.6000
40411,fresh,DynamicDuopoly,twap,standard,85.5352,0.999704,0.0592,0.0000,40.7897,20.0000,47.3888,-22.7025,0.5369,0.4631,0.0000
40411,fresh,DynamicDuopoly,fee_aware_twap,standard,85.5352,0.999704,0.0592,0.0000,40.7897,20.0000,47.3888,-22.7025,0.5369,0.4631,0.0000
40411,fresh,DynamicDuopoly,lookahead,standard,72.0975,0.999840,0.0320,0.0000,42.9139,8.0000,76.0722,-54.9206,0.6160,0.3840,0.6800
40412,fresh,DynamicDuopoly,twap,standard,114.3247,0.999704,0.0592,0.0000,43.1993,20.0000,51.9725,-0.9063,0.4961,0.5039,0.0000
40412,fresh,DynamicDuopoly,fee_aware_twap,standard,114.3247,0.999704,0.0592,0.0000,43.1993,20.0000,51.9725,-0.9063,0.4961,0.5039,0.0000
40412,fresh,DynamicDuopoly,lookahead,standard,116.9379,0.999741,0.0519,0.0000,38.0095,8.0000,58.3335,12.5429,0.6086,0.3914,0.6600
40413,fresh,DynamicDuopoly,twap,standard,107.5528,0.999704,0.0592,0.0000,43.2433,20.0000,52.1283,-7.8779,0.5380,0.4620,0.0000
40413,fresh,DynamicDuopoly,fee_aware_twap,standard,107.5528,0.999704,0.0592,0.0000,43.2433,20.0000,52.1283,-7.8779,0.5380,0.4620,0.0000
40413,fresh,DynamicDuopoly,lookahead,standard,71.2212,0.999766,0.0467,0.0000,37.6787,8.4000,54.5633,-29.4675,0.6885,0.3115,0.6400
40414,fresh,DynamicDuopoly,twap,standard,125.2119,0.999704,0.0592,0.0000,41.0472,20.0000,47.7543,16.3512,0.5526,0.4474,0.0000
40414,fresh,DynamicDuopoly,fee_aware_twap,standard,125.2119,0.999704,0.0592,0.0000,41.0472,20.0000,47.7543,16.3512,0.5526,0.4474,0.0000
40414,fresh,DynamicDuopoly,lookahead,standard,129.8297,0.999766,0.0467,0.0000,35.6167,8.4000,50.5284,35.2380,0.6260,0.3740,0.6400
40415,fresh,DynamicDuopoly,twap,standard,106.7205,0.999704,0.0592,0.0000,39.7635,20.0000,45.3110,1.5868,0.5345,0.4655,0.0000
40415,fresh,DynamicDuopoly,fee_aware_twap,standard,106.7205,0.999704,0.0592,0.0000,39.7635,20.0000,45.3110,1.5868,0.5345,0.4655,0.0000
40415,fresh,DynamicDuopoly,lookahead,standard,107.9550,0.999856,0.0288,0.0000,37.4090,8.0000,61.0271,1.4900,0.5463,0.4537,0.6600
40416,fresh,DynamicDuopoly,twap,standard,107.5742,0.999704,0.0592,0.0000,41.4625,20.0000,48.6456,-2.5931,0.5823,0.4177,0.0000
40416,fresh,DynamicDuopoly,fee_aware_twap,standard,107.5742,0.999704,0.0592,0.0000,41.4625,20.0000,48.6456,-2.5931,0.5823,0.4177,0.0000
40416,fresh,DynamicDuopoly,lookahead,standard,71.7816,0.999842,0.0315,0.0000,35.6766,8.8000,47.4810,-20.2076,0.6401,0.3599,0.6000
40417,fresh,DynamicDuopoly,twap,standard,131.8392,0.999704,0.0592,0.0000,41.9303,20.0000,49.4510,20.3987,0.6072,0.3928,0.0000
40417,fresh,DynamicDuopoly,fee_aware_twap,standard,131.8392,0.999704,0.0592,0.0000,41.9303,20.0000,49.4510,20.3987,0.6072,0.3928,0.0000
40417,fresh,DynamicDuopoly,lookahead,standard,119.0975,0.999858,0.0284,0.0000,36.2107,8.8000,47.9024,26.1560,0.6051,0.3949,0.5800
40418,fresh,DynamicDuopoly,twap,standard,84.6795,0.999704,0.0592,0.0000,43.3248,20.0000,52.3594,-31.0639,0.5577,0.4423,0.0000
40418,fresh,DynamicDuopoly,fee_aware_twap,standard,84.6795,0.999704,0.0592,0.0000,43.3248,20.0000,52.3594,-31.0639,0.5577,0.4423,0.0000
40418,fresh,DynamicDuopoly,lookahead,standard,23.2990,0.999856,0.0288,0.0000,36.1103,8.0000,58.3812,-79.2213,0.5290,0.4710,0.6600
40419,fresh,DynamicDuopoly,twap,standard,110.7329,0.999704,0.0592,0.0000,41.8905,20.0000,49.4819,-0.6988,0.5440,0.4560,0.0000
40419,fresh,DynamicDuopoly,fee_aware_twap,standard,110.7329,0.999704,0.0592,0.0000,41.8905,20.0000,49.4819,-0.6988,0.5572,0.4428,0.0000
40419,fresh,DynamicDuopoly,lookahead,standard,91.1649,0.999741,0.0519,0.0000,36.6591,8.0000,55.6939,-9.2400,0.5960,0.4040,0.6600
40420,fresh,DynamicDuopoly,twap,standard,114.4780,0.999704,0.0592,0.0000,41.0392,20.0000,47.7823,5.5973,0.5447,0.4553,0.0000
40420,fresh,DynamicDuopoly,fee_aware_twap,standard,114.4780,0.999704,0.0592,0.0000,41.0392,20.0000,47.7823,5.5973,0.5447,0.4553,0.0000
40420,fresh,DynamicDuopoly,lookahead,standard,101.2110,0.999766,0.0467,0.0000,37.6118,8.4000,54.4525,0.7001,0.5702,0.4298,0.6400
40421,fresh,DynamicDuopoly,twap,standard,105.5046,0.999704,0.0592,0.0000,43.8788,20.0000,53.3477,-11.7810,0.4653,0.5347,0.0000
40421,fresh,DynamicDuopoly,fee_aware_twap,standard,105.5046,0.999704,0.0592,0.0000,43.8788,20.0000,53.3477,-11.7810,0.4653,0.5347,0.0000
40421,fresh,DynamicDuopoly,lookahead,standard,64.8291,0.999787,0.0426,0.0000,36.4459,8.4000,50.2072,-30.2666,0.6493,0.3507,0.5800
40422,fresh,DynamicDuopoly,twap,standard,128.8315,0.999704,0.0592,0.0000,42.1021,20.0000,49.7950,16.8752,0.5002,0.4998,0.0000
40422,fresh,DynamicDuopoly,fee_aware_twap,standard,128.8315,0.999704,0.0592,0.0000,42.1021,20.0000,49.7950,16.8752,0.5002,0.4998,0.0000
40422,fresh,DynamicDuopoly,lookahead,standard,125.0801,0.999766,0.0467,0.0000,37.0367,8.4000,53.2938,26.3030,0.4803,0.5197,0.6400
40423,fresh,DynamicDuopoly,twap,standard,114.4047,0.999704,0.0592,0.0000,43.2739,20.0000,52.1623,-1.0907,0.5298,0.4702,0.0000
40423,fresh,DynamicDuopoly,fee_aware_twap,standard,114.4047,0.999704,0.0592,0.0000,43.2739,20.0000,52.1623,-1.0907,0.5298,0.4702,0.0000
40423,fresh,DynamicDuopoly,lookahead,standard,119.5178,0.999840,0.0320,0.0000,43.4031,7.6000,77.5748,-9.0920,0.4781,0.5219,0.6800
40424,fresh,DynamicDuopoly,twap,standard,128.7697,0.999704,0.0592,0.0000,40.3119,20.0000,46.2833,22.1154,0.6263,0.3737,0.0000
40424,fresh,DynamicDuopoly,fee_aware_twap,standard,128.7697,0.999704,0.0592,0.0000,40.3119,20.0000,46.2833,22.1154,0.6263,0.3737,0.0000
40424,fresh,DynamicDuopoly,lookahead,standard,154.4625,0.999842,0.0315,0.0000,37.6301,8.8000,51.2420,56.7589,0.6474,0.3526,0.6000
40425,fresh,DynamicDuopoly,twap,standard,123.8087,0.999704,0.0592,0.0000,42.7367,20.0000,51.0536,9.9592,0.5316,0.4684,0.0000
40425,fresh,DynamicDuopoly,fee_aware_twap,standard,123.8087,0.999704,0.0592,0.0000,42.7367,20.0000,51.0536,9.9592,0.5045,0.4955,0.0000
40425,fresh,DynamicDuopoly,lookahead,standard,105.8388,0.999858,0.0284,0.0000,35.7335,8.4000,52.3255,9.3514,0.6332,0.3668,0.5800
40426,fresh,DynamicDuopoly,twap,standard,114.5097,0.999704,0.0592,0.0000,43.2318,20.0000,52.0837,-0.8650,0.5512,0.4488,0.0000
40426,fresh,DynamicDuopoly,fee_aware_twap,standard,114.5097,0.999704,0.0592,0.0000,43.2318,20.0000,52.0837,-0.8650,0.5512,0.4488,0.0000
40426,fresh,DynamicDuopoly,lookahead,standard,99.6301,0.999790,0.0420,0.0000,37.4487,8.8000,51.5787,1.7607,0.5124,0.4876,0.6200
40427,fresh,DynamicDuopoly,twap,standard,98.4248,0.999704,0.0592,0.0000,42.0874,20.0000,49.8461,-13.5678,0.6380,0.3620,0.0000
40427,fresh,DynamicDuopoly,fee_aware_twap,standard,98.4248,0.999704,0.0592,0.0000,42.0874,20.0000,49.8461,-13.5678,0.6380,0.3620,0.0000
40427,fresh,DynamicDuopoly,lookahead,standard,100.6851,0.999854,0.0292,0.0000,36.5375,8.4000,53.2813,2.4370,0.6286,0.3714,0.6200
40428,fresh,DynamicDuopoly,twap,standard,100.3344,0.999704,0.0592,0.0000,40.7229,20.0000,47.2404,-7.6881,0.5005,0.4995,0.0000
40428,fresh,DynamicDuopoly,fee_aware_twap,standard,100.3344,0.999704,0.0592,0.0000,40.7229,20.0000,47.2404,-7.6881,0.5005,0.4995,0.0000
40428,fresh,DynamicDuopoly,lookahead,standard,96.5224,0.999766,0.0467,0.0000,36.9909,8.4000,53.2224,-2.1375,0.5025,0.4975,0.6400
40429,fresh,DynamicDuopoly,twap,standard,98.7561,0.999704,0.0592,0.0000,39.9791,20.0000,45.7067,-6.9889,0.5185,0.4815,0.0000
40429,fresh,DynamicDuopoly,fee_aware_twap,standard,98.7561,0.999704,0.0592,0.0000,39.9791,20.0000,45.7067,-6.9889,0.5185,0.4815,0.0000
40429,fresh,DynamicDuopoly,lookahead,standard,114.1038,0.999790,0.0420,0.0000,35.2399,8.8000,47.1780,22.8439,0.7226,0.2774,0.6200
40430,fresh,DynamicDuopoly,twap,standard,75.0748,0.999704,0.0592,0.0000,42.8841,20.0000,51.5602,-39.4287,0.5154,0.4846,0.0000
40430,fresh,DynamicDuopoly,fee_aware_twap,standard,75.0748,0.999704,0.0592,0.0000,42.8841,20.0000,51.5602,-39.4287,0.5154,0.4846,0.0000
40430,fresh,DynamicDuopoly,lookahead,standard,12.5873,0.999766,0.0467,0.0000,38.9070,8.4000,56.9523,-91.7187,0.6207,0.3793,0.6400
40431,fresh,DynamicDuopoly,twap,standard,120.7220,0.999704,0.0592,0.0000,41.8203,20.0000,49.2987,9.5437,0.5219,0.4781,0.0000
40431,fresh,DynamicDuopoly,fee_aware_twap,standard,120.7220,0.999704,0.0592,0.0000,41.8203,20.0000,49.2987,9.5437,0.5219,0.4781,0.0000
40431,fresh,DynamicDuopoly,lookahead,standard,102.4216,0.999764,0.0473,0.0000,33.9892,8.8000,44.2064,15.3788,0.5848,0.4152,0.6000
40432,fresh,DynamicDuopoly,twap,standard,117.5156,0.999704,0.0592,0.0000,43.2520,20.0000,52.0600,2.1444,0.5765,0.4235,0.0000
40432,fresh,DynamicDuopoly,fee_aware_twap,standard,117.5156,0.999704,0.0592,0.0000,43.2520,20.0000,52.0600,2.1444,0.5765,0.4235,0.0000
40432,fresh,DynamicDuopoly,lookahead,standard,86.3788,0.999842,0.0315,0.0000,38.0608,8.8000,52.1553,-12.6688,0.4813,0.5187,0.6000
40433,fresh,DynamicDuopoly,twap,standard,102.6757,0.999704,0.0592,0.0000,41.6375,20.0000,48.9838,-8.0048,0.5254,0.4746,0.0000
40433,fresh,DynamicDuopoly,fee_aware_twap,standard,102.6757,0.999704,0.0592,0.0000,41.6375,20.0000,48.9838,-8.0048,0.5254,0.4746,0.0000
40433,fresh,DynamicDuopoly,lookahead,standard,73.4835,0.999811,0.0378,0.0000,37.3070,9.2000,49.2546,-22.3160,0.6182,0.3818,0.6000
40434,fresh,DynamicDuopoly,twap,standard,111.5043,0.999704,0.0592,0.0000,41.9555,20.0000,49.5857,-0.0961,0.5564,0.4436,0.0000
40434,fresh,DynamicDuopoly,fee_aware_twap,standard,111.5043,0.999704,0.0592,0.0000,41.9555,20.0000,49.5857,-0.0961,0.5564,0.4436,0.0000
40434,fresh,DynamicDuopoly,lookahead,standard,104.8228,0.999840,0.0320,0.0000,40.7606,8.0000,71.9493,-15.9192,0.5888,0.4112,0.6800
40435,fresh,DynamicDuopoly,twap,standard,105.4690,0.999704,0.0592,0.0000,40.4446,20.0000,46.6763,-1.7111,0.4994,0.5006,0.0000
40435,fresh,DynamicDuopoly,fee_aware_twap,standard,105.4690,0.999704,0.0592,0.0000,40.4446,20.0000,46.6763,-1.7111,0.4994,0.5006,0.0000
40435,fresh,DynamicDuopoly,lookahead,standard,99.0343,0.999766,0.0467,0.0000,34.8168,8.0000,49.8522,6.3186,0.5774,0.4226,0.6400
40436,fresh,DynamicDuopoly,twap,standard,129.0581,0.999704,0.0592,0.0000,41.0029,20.0000,47.6479,20.3481,0.5611,0.4389,0.0000
40436,fresh,DynamicDuopoly,fee_aware_twap,standard,129.0581,0.999704,0.0592,0.0000,41.0029,20.0000,47.6479,20.3481,0.5611,0.4389,0.0000
40436,fresh,DynamicDuopoly,lookahead,standard,119.0825,0.999858,0.0284,0.0000,36.1500,9.2000,46.3788,27.3254,0.7704,0.2296,0.5800
40437,fresh,DynamicDuopoly,twap,standard,116.9380,0.999704,0.0592,0.0000,41.9360,20.0000,49.5461,5.3967,0.5655,0.4345,0.0000
40437,fresh,DynamicDuopoly,fee_aware_twap,standard,116.9380,0.999704,0.0592,0.0000,41.9360,20.0000,49.5461,5.3967,0.5655,0.4345,0.0000
40437,fresh,DynamicDuopoly,lookahead,standard,82.9169,0.999847,0.0306,0.0000,37.1649,9.6000,46.3555,-10.2342,0.5916,0.4084,0.5600
40438,fresh,DynamicDuopoly,twap,standard,111.3414,0.999704,0.0592,0.0000,40.2249,20.0000,46.2033,4.8540,0.5044,0.4956,0.0000
40438,fresh,DynamicDuopoly,fee_aware_twap,standard,111.3414,0.999704,0.0592,0.0000,40.2249,20.0000,46.2033,4.8540,0.4980,0.5020,0.0000
40438,fresh,DynamicDuopoly,lookahead,standard,114.0105,0.999808,0.0383,0.0000,36.0828,9.2000,44.7821,23.9074,0.5397,0.4603,0.5600
40439,fresh,DynamicDuopoly,twap,standard,122.3727,0.999704,0.0592,0.0000,42.2247,20.0000,50.0331,10.0558,0.5479,0.4521,0.0000
40439,fresh,DynamicDuopoly,fee_aware_twap,standard,122.3727,0.999704,0.0592,0.0000,42.2247,20.0000,50.0331,10.0558,0.5479,0.4521,0.0000
40439,fresh,DynamicDuopoly,lookahead,standard,123.1209,0.999808,0.0383,0.0000,36.3900,9.2000,45.4179,32.0746,0.5664,0.4336,0.5600
40440,fresh,DynamicDuopoly,twap,standard,113.5096,0.999704,0.0592,0.0000,41.5971,20.0000,48.9421,2.9113,0.4601,0.5399,0.0000
40440,fresh,DynamicDuopoly,fee_aware_twap,standard,113.5096,0.999704,0.0592,0.0000,41.5971,20.0000,48.9421,2.9113,0.4601,0.5399,0.0000
40440,fresh,DynamicDuopoly,lookahead,standard,88.2545,0.999872,0.0255,0.0000,37.3449,9.6000,47.2192,-5.9351,0.6516,0.3484,0.5600
40441,fresh,DynamicDuopoly,twap,standard,110.2498,0.999704,0.0592,0.0000,40.8730,20.0000,47.4239,1.8937,0.4545,0.5455,0.0000
40441,fresh,DynamicDuopoly,fee_aware_twap,standard,110.2498,0.999704,0.0592,0.0000,40.8730,20.0000,47.4239,1.8937,0.4545,0.5455,0.0000
40441,fresh,DynamicDuopoly,lookahead,standard,120.7657,0.999825,0.0350,0.0000,38.3857,8.4000,55.1308,18.8143,0.4718,0.5282,0.6200
40442,fresh,DynamicDuopoly,twap,standard,121.9114,0.999704,0.0592,0.0000,41.2037,20.0000,48.0809,12.5676,0.5392,0.4608,0.0000
40442,fresh,DynamicDuopoly,fee_aware_twap,standard,121.9114,0.999704,0.0592,0.0000,41.2037,20.0000,48.0809,12.5676,0.5392,0.4608,0.0000
40442,fresh,DynamicDuopoly,lookahead,standard,125.6548,0.999830,0.0341,0.0000,38.3805,9.2000,50.0814,27.9588,0.5048,0.4952,0.5800
40443,fresh,DynamicDuopoly,twap,standard,117.7356,0.999704,0.0592,0.0000,41.6642,20.0000,48.9831,7.0291,0.6298,0.3702,0.0000
40443,fresh,DynamicDuopoly,fee_aware_twap,standard,117.7356,0.999704,0.0592,0.0000,41.6642,20.0000,48.9831,7.0291,0.5130,0.4870,0.0000
40443,fresh,DynamicDuopoly,lookahead,standard,111.5008,0.999790,0.0420,0.0000,36.1498,8.8000,48.9945,17.5144,0.5676,0.4324,0.6200
40444,fresh,DynamicDuopoly,twap,standard,109.9238,0.999704,0.0592,0.0000,42.9200,20.0000,51.4904,-4.5458,0.5339,0.4661,0.0000
40444,fresh,DynamicDuopoly,fee_aware_twap,standard,109.9238,0.999704,0.0592,0.0000,42.9200,20.0000,51.4904,-4.5458,0.5339,0.4661,0.0000
40444,fresh,DynamicDuopoly,lookahead,standard,81.4967,0.999856,0.0288,0.0000,39.7593,8.0000,65.5950,-31.8865,0.5884,0.4116,0.6600
40445,fresh,DynamicDuopoly,twap,standard,126.0331,0.999704,0.0592,0.0000,42.9268,20.0000,51.4478,11.5993,0.5401,0.4599,0.0000
40445,fresh,DynamicDuopoly,fee_aware_twap,standard,126.0331,0.999704,0.0592,0.0000,42.9268,20.0000,51.4478,11.5993,0.5401,0.4599,0.0000
40445,fresh,DynamicDuopoly,lookahead,standard,108.3946,0.999870,0.0259,0.0000,37.7481,8.4000,57.8390,4.3815,0.5937,0.4063,0.6400
40446,fresh,DynamicDuopoly,twap,standard,98.0061,0.999704,0.0592,0.0000,42.3652,20.0000,50.4503,-14.8686,0.5836,0.4164,0.0000
40446,fresh,DynamicDuopoly,fee_aware_twap,standard,98.0061,0.999704,0.0592,0.0000,42.3652,20.0000,50.4503,-14.8686,0.5836,0.4164,0.0000
40446,fresh,DynamicDuopoly,lookahead,standard,62.7428,0.999811,0.0378,0.0000,37.6033,9.2000,49.8631,-33.9615,0.4955,0.5045,0.6000
40447,fresh,DynamicDuopoly,twap,standard,125.9759,0.999704,0.0592,0.0000,41.7326,20.0000,49.0763,15.1078,0.5412,0.4588,0.0000
40447,fresh,DynamicDuopoly,fee_aware_twap,standard,125.9759,0.999704,0.0592,0.0000,41.7326,20.0000,49.0763,15.1078,0.5412,0.4588,0.0000
40447,fresh,DynamicDuopoly,lookahead,standard,134.2387,0.999858,0.0284,0.0000,36.4850,8.8000,48.3842,40.5411,0.5192,0.4808,0.5800
40448,fresh,DynamicDuopoly,twap,standard,96.6888,0.999704,0.0592,0.0000,39.8585,20.0000,45.5274,-8.7563,0.5619,0.4381,0.0000
40448,fresh,DynamicDuopoly,fee_aware_twap,standard,96.6888,0.999704,0.0592,0.0000,39.8585,20.0000,45.5274,-8.7563,0.5619,0.4381,0.0000
40448,fresh,DynamicDuopoly,lookahead,standard,97.6252,0.999842,0.0315,0.0000,38.9053,8.8000,53.8016,-3.9132,0.5654,0.4346,0.6000
40449,fresh,DynamicDuopoly,twap,standard,113.3876,0.999704,0.0592,0.0000,44.0885,20.0000,53.7180,-4.4781,0.4906,0.5094,0.0000
40449,fresh,DynamicDuopoly,fee_aware_twap,standard,113.3876,0.999704,0.0592,0.0000,44.0885,20.0000,53.7180,-4.4781,0.4800,0.5200,0.0000
40449,fresh,DynamicDuopoly,lookahead,standard,107.9499,0.999870,0.0259,0.0000,39.8459,8.0000,63.0715,-2.9935,0.5120,0.4880,0.6400
40450,fresh,DynamicDuopoly,twap,standard,99.8419,0.999704,0.0592,0.0000,40.4268,20.0000,46.6114,-7.2555,0.6139,0.3861,0.0000
40450,fresh,DynamicDuopoly,fee_aware_twap,standard,99.8419,0.999704,0.0592,0.0000,40.4268,20.0000,46.6114,-7.2555,0.6139,0.3861,0.0000
40450,fresh,DynamicDuopoly,lookahead,standard,114.4288,0.999825,0.0350,0.0000,38.8048,8.4000,55.9518,11.2372,0.5807,0.4193,0.6200
40451,fresh,DynamicDuopoly,twap,standard,100.2455,0.999704,0.0592,0.0000,40.2342,20.0000,46.1849,-6.2328,0.5784,0.4216,0.0000
40451,fresh,DynamicDuopoly,fee_aware_twap,standard,100.2455,0.999704,0.0592,0.0000,40.2342,20.0000,46.1849,-6.2328,0.5784,0.4216,0.0000
40451,fresh,DynamicDuopoly,lookahead,standard,84.8422,0.999770,0.0460,0.0000,37.3744,9.2000,46.8941,-8.6723,0.5097,0.4903,0.5600
40452,fresh,DynamicDuopoly,twap,standard,108.6427,0.999704,0.0592,0.0000,41.3038,20.0000,48.2821,-1.0024,0.6325,0.3675,0.0000
40452,fresh,DynamicDuopoly,fee_aware_twap,standard,108.6427,0.999704,0.0592,0.0000,41.3038,20.0000,48.2821,-1.0024,0.6325,0.3675,0.0000
40452,fresh,DynamicDuopoly,lookahead,standard,103.0300,0.999856,0.0287,0.0000,34.0397,9.6000,40.2238,19.1377,0.4698,0.5302,0.5400
40453,fresh,DynamicDuopoly,twap,standard,104.5421,0.999704,0.0592,0.0000,39.9205,20.0000,45.5952,-1.0327,0.5354,0.4646,0.0000
40453,fresh,DynamicDuopoly,fee_aware_twap,standard,104.5421,0.999704,0.0592,0.0000,39.9205,20.0000,45.5952,-1.0327,0.5354,0.4646,0.0000
40453,fresh,DynamicDuopoly,lookahead,standard,108.6257,0.999787,0.0426,0.0000,33.6954,9.2000,42.0722,23.6155,0.5150,0.4850,0.5800
40454,fresh,DynamicDuopoly,twap,standard,110.8472,0.999704,0.0592,0.0000,42.6626,20.0000,50.9586,-2.8331,0.4634,0.5366,0.0000
40454,fresh,DynamicDuopoly,fee_aware_twap,standard,110.8472,0.999704,0.0592,0.0000,42.6626,20.0000,50.9586,-2.8331,0.4634,0.5366,0.0000
40454,fresh,DynamicDuopoly,lookahead,standard,86.7502,0.999790,0.0420,0.0000,35.9143,8.8000,48.5531,-6.5593,0.6608,0.3392,0.6200
40455,fresh,DynamicDuopoly,twap,standard,99.3556,0.999704,0.0592,0.0000,40.1400,20.0000,46.0940,-6.9377,0.5713,0.4287,0.0000
40455,fresh,DynamicDuopoly,fee_aware_twap,standard,99.3556,0.999704,0.0592,0.0000,40.1400,20.0000,46.0940,-6.9377,0.5713,0.4287,0.0000
40455,fresh,DynamicDuopoly,lookahead,standard,81.7270,0.999808,0.0383,0.0000,35.8034,9.2000,44.3435,-7.6582,0.6019,0.3981,0.5600
40456,fresh,DynamicDuopoly,twap,standard,127.2452,0.999704,0.0592,0.0000,40.7348,20.0000,47.1655,19.2857,0.4835,0.5165,0.0000
40456,fresh,DynamicDuopoly,fee_aware_twap,standard,127.2452,0.999704,0.0592,0.0000,40.7348,20.0000,47.1655,19.2857,0.4835,0.5165,0.0000
40456,fresh,DynamicDuopoly,lookahead,standard,145.5872,0.999766,0.0467,0.0000,37.3293,8.4000,53.8884,45.9228,0.5679,0.4321,0.6400
40457,fresh,DynamicDuopoly,twap,standard,120.4650,0.999704,0.0592,0.0000,42.7814,20.0000,51.1812,6.4433,0.6065,0.3935,0.0000
40457,fresh,DynamicDuopoly,fee_aware_twap,standard,120.4650,0.999704,0.0592,0.0000,42.7814,20.0000,51.1812,6.4433,0.6065,0.3935,0.0000
